,country,founded,id,industry,linkedin_url,locality,name,region,size,website
54314,united states,,ingersollrandclt,machinery,linkedin.com/company/ingersollrandclt,charlotte,"air components & systems, ltd.",north carolina,10001+,
55752,united states,,santander-holdings-usa-inc,banking,linkedin.com/company/santander-holdings-usa-inc,wyomissing,"santander holdings usa, inc",pennsylvania,10001+,
57536,united states,1848.0,texasdepartmentofcriminaljustice,law enforcement,linkedin.com/company/texasdepartmentofcriminaljustice,huntsville,texas department of criminal justice,texas,10001+,
58005,united states,2009.0,reliance-jio-usa,telecommunications,linkedin.com/company/reliance-jio-usa,frisco,"reliance jio usa, inc.",texas,10001+,
59359,united states,1927.0,university-of-arkansas-at-little-rock-graduate-school,education management,linkedin.com/company/university-of-arkansas-at-little-rock-graduate-school,little rock,university of arkansas at little rock graduate school,arkansas,10001+,
59854,united states,,set-private,information technology and services,linkedin.com/company/set-private,,set private,,10001+,
60479,united states,,hbg,construction,linkedin.com/company/hbg,,hbg,,10001+,
62115,united states,1885.0,at-t-labs-inc,telecommunications,linkedin.com/company/at-t-labs-inc,dallas,"at&t labs, inc.",texas,10001+,
62139,united states,1962.0,log.sec-corporation,defense & space,linkedin.com/company/log.sec-corporation,,"caci, international",,10001+,
62340,united states,,kennametal-japan,machinery,linkedin.com/company/kennametal-japan,latrobe,kennametal japan ltd.,pennsylvania,10001+,
62515,united states,1967.0,ntt-data-americas,information technology and services,linkedin.com/company/ntt-data-americas,plano,ntt data services,texas,10001+,
63051,united states,,magna-donnelly,automotive,linkedin.com/company/magna-donnelly,,magna donnelly,,10001+,
63255,united states,,life-cafe-lifetime-fitness,restaurants,linkedin.com/company/life-cafe-lifetime-fitness,fairfax,life cafe lifetime fitness,virginia,10001+,
63990,united states,,searle,pharmaceuticals,linkedin.com/company/searle,,searle,,10001+,
64506,united states,1915.0,u-s--navy-reserve,military,linkedin.com/company/u-s--navy-reserve,,us navy reserve,,10001+,
67921,united states,1965.0,rush-truck-center-oklahoma-city,retail,linkedin.com/company/rush-truck-center-oklahoma-city,oklahoma city,rush truck center-oklahoma city,oklahoma,10001+,
69041,united states,1997.0,harman-embedded-audio,consumer electronics,linkedin.com/company/harman-embedded-audio,northridge,"harman embedded audio - complete audio & voice solutions for ce, iot, enterprise, and robotics",california,10001+,
69154,united states,,ambit-microsystems,telecommunications,linkedin.com/company/ambit-microsystems,,ambit microsystems,,10001+,
70674,united states,1989.0,food4less-foodsco,retail,linkedin.com/company/food4less-foodsco,los angeles,food4less/foodsco,california,10001+,
70920,united states,1865.0,vallenusa,wholesale,linkedin.com/company/vallenusa,belmont,"vallen distribution, inc.",north carolina,10001+,
71883,united states,,ut-college-of-natural-science,higher education,linkedin.com/company/ut-college-of-natural-science,austin,the university of texas at austin - college of natural science,texas,10001+,
72506,united states,,display-producers-incorporated,retail,linkedin.com/company/display-producers-incorporated,,display producers incorporated,,10001+,
74164,united states,2017.0,prisma-health,hospital & health care,linkedin.com/company/prisma-health,columbia,prisma health,south carolina,10001+,
75470,united states,1943.0,coastguardauxiliary,civic & social organization,linkedin.com/company/coastguardauxiliary,st. louis,united states coast guard auxiliary,missouri,10001+,
76684,united states,,warner-bros.-television,entertainment,linkedin.com/company/warner-bros.-television,,warner bros. television,,10001+,
77961,united states,1935.0,eglin-air-force-base,military,linkedin.com/company/eglin-air-force-base,eglin air force base,eglin air force base,florida,10001+,
78025,united states,1960.0,the-ohio-state-alumni-club-of-phoenix---osuaa,higher education,linkedin.com/company/the-ohio-state-alumni-club-of-phoenix---osuaa,phoenix,the ohio state alumni club of phoenix - osuaa,arizona,10001+,
78163,united states,,pm-usa,consumer goods,linkedin.com/company/pm-usa,,pm usa,,10001+,
79797,united states,,university-of-texas-system,higher education,linkedin.com/company/university-of-texas-system,,university of texas system,,10001+,
80573,united states,1917.0,navsup-wss,military,linkedin.com/company/navsup-wss,philadelphia,navsup weapon systems support,pennsylvania,10001+,
80930,united states,,charming-shoppes,retail,linkedin.com/company/charming-shoppes,mahwah,charming shoppes,new jersey,10001+,
80982,united states,,vnu-business-media,publishing,linkedin.com/company/vnu-business-media,,vnu business media,,10001+,
84123,united states,1851.0,fruitactivewear,apparel & fashion,linkedin.com/company/fruitactivewear,bowling green,fruit of the loom activewear,kentucky,10001+,
84337,united states,1951.0,moog-sdg,defense & space,linkedin.com/company/moog-sdg,east aurora,moog space and defense group,new york,10001+,
86588,united states,,stanley-bostitch,consumer goods,linkedin.com/company/stanley-bostitch,,stanley bostitch,,10001+,
87135,united states,,mvet-maricopa-veteran-education-taskforce,education management,linkedin.com/company/mvet-maricopa-veteran-education-taskforce,tempe,"mvet, maricopa veteran education taskforce",arizona,10001+,
88192,united states,,centex,construction,linkedin.com/company/centex,,centex,,10001+,
88283,united states,2016.0,thebestchefnetwork,food & beverages,linkedin.com/company/thebestchefnetwork,new york,the best chef network,new york,10001+,
88882,united states,,u.s.-agbank,banking,linkedin.com/company/u.s.-agbank,,u.s. agbank,,10001+,
88916,united states,1914.0,honeywell-aerospace,aviation & aerospace,linkedin.com/company/honeywell-aerospace,phoenix,honeywell aerospace,arizona,10001+,
89173,united states,,security-pacific-bank,banking,linkedin.com/company/security-pacific-bank,,security pacific bank,,10001+,
89324,united states,,reeftechnology,information technology and services,linkedin.com/company/reeftechnology,miami,reef,florida,10001+,
89867,united states,1981.0,lra-a-deloitte-business,hospitality,linkedin.com/company/lra-a-deloitte-business,horsham,lra worldwide,pennsylvania,10001+,
93781,united states,,marriott-hotels-careers,hospitality,linkedin.com/company/marriott-hotels-careers,savannah,marriott hotels careers,georgia,10001+,
93863,united states,1969.0,the-university-of-alabama-system,education management,linkedin.com/company/the-university-of-alabama-system,,the university of alabama system,alabama,10001+,
95217,united states,2018.0,uconn-werth-institute,higher education,linkedin.com/company/uconn-werth-institute,storrs,uconn werth institute,connecticut,10001+,
95839,united states,,sendera-title,real estate,linkedin.com/company/sendera-title,,sendera title,,10001+,
96120,united states,1918.0,panasonic-usa,consumer electronics,linkedin.com/company/panasonic-usa,newark,panasonic,new jersey,10001+,
96813,united states,,landamerica-lawyers-title,real estate,linkedin.com/company/landamerica-lawyers-title,,landamerica lawyers title,,10001+,
97921,united states,,textron-fastening-systems,automotive,linkedin.com/company/textron-fastening-systems,,textron fastening systems,,10001+,
98783,united states,1947.0,nippon-express,logistics and supply chain,linkedin.com/company/nippon-express,long island city,nippon express,new york,10001+,
101289,united states,,ascom-transport-systems,computer software,linkedin.com/company/ascom-transport-systems,,ascom transport systems,,10001+,
102735,united states,,sychip,wireless,linkedin.com/company/sychip,,sychip,,10001+,
103192,united states,2017.0,pennmbds,higher education,linkedin.com/company/pennmbds,philadelphia,penn master of behavioral and decision sciences,pennsylvania,10001+,
106286,united states,2018.0,stealthstartup,airlines/aviation,linkedin.com/company/stealthstartup,san francisco,stealth,california,10001+,
106652,united states,1985.0,rrd-supply-chain-solutions,logistics and supply chain,linkedin.com/company/rrd-supply-chain-solutions,chicago,rr donnelley global turnkey solutions,illinois,10001+,
108326,united states,1989.0,aztar-corporation,,linkedin.com/company/aztar-corporation,phoenix,aztar corporation,arizona,10001+,
108641,united states,2014.0,bioemeng-at-illinois,higher education,linkedin.com/company/bioemeng-at-illinois,,bioinstrumentation at illinois,illinois,10001+,
109723,united states,1981.0,gazoz-clothing-wholesale-store,wholesale,linkedin.com/company/gazoz-clothing-wholesale-store,los angeles,gazoz inc.,california,10001+,
110309,united states,1932.0,henry-schein-dentrix,computer software,linkedin.com/company/henry-schein-dentrix,american fork,henry schein dentrix,utah,10001+,
111436,united states,,itt-avionics,defense & space,linkedin.com/company/itt-avionics,,itt avionics,,10001+,
116377,united states,,baesystemsinc,defense & space,linkedin.com/company/baesystemsinc,falls church,"bae systems, inc.",virginia,10001+,
117018,united states,2015.0,ctfo-hemp-cbd-oil-free-business-with-marlene-flowers,alternative medicine,linkedin.com/company/ctfo-hemp-cbd-oil-free-business-with-marlene-flowers,fairfield,ctfo cbd hemp oil products and free business opportunity,california,10001+,
117765,united states,1870.0,office-of-research-—-the-ohio-state-university,research,linkedin.com/company/office-of-research-—-the-ohio-state-university,columbus,office of research — the ohio state university,ohio,10001+,
118203,united states,1986.0,mighty-flame,chemicals,linkedin.com/company/mighty-flame,clyde,mighty flame,new york,10001+,
119184,united states,1988.0,sony-professional-solutions-latin-america,information technology and services,linkedin.com/company/sony-professional-solutions-latin-america,miami,sony professional solutions latin america,florida,10001+,
122251,united states,,otc-international,design,linkedin.com/company/otc-international,,otc international,,10001+,
123898,united states,,rutgers-professional-science-master's-program,education management,linkedin.com/company/rutgers-professional-science-master's-program,piscataway,rutgers professional science master's program,new jersey,10001+,
124059,united states,,fedex-ground,package/freight delivery,linkedin.com/company/fedex-ground,,fedex ground,,10001+,
126480,united states,1917.0,theredbulls,military,linkedin.com/company/theredbulls,rosemount,34th red bull infantry division,minnesota,10001+,
